rain,kb. hujan. r. cloud awan hujan. -the rains j. musim hujan. -kkt. menghujani (ticker tape). -kki. 1 hujan turun.  2 menghujan.
rainbarrel,kb. tong penampung air hujan.
rainbow,"kb. pelangi, bianglala."
raincoat,kb. jas hujan.
raindrop,kb. tetesan/rintik hujan.
rainfall,kb. curah(an) hujan.
rainproof,"ks. tahan hujan, tak tembus hujan."
rainstorm,kb. badai hujan.
rainwear,kb. pakaian hujan.
rainy,ks. banyak hujan. r. season musim hujan.
raise,"kb. kenaikan (gaji, upah). -kkt. 1 mengangkat (a window, o's hand). 2 menaikkan (the price, flag, s.o's rank). 3 memelihara (animals, fowl). 4 membesarkan (a child). 5 mendapatkan, mengumpulkan. 6 mendirikan (a monument). 7 menghidupkan (the dead)."
raised,"ks. ditinggikan, tinggi letaknya. r. porch serambi/beranda yang tinggi letaknya."
raiser,"kb. penanam, pemelihara. cattle r. peternak sapi."
raisin,kb. kismis.
rake,"kb.  1 (tool) penggaruk. 2 bandot. -kkt. 1 menggaruk (leaves). 2 memberondong/membabat/menyapu (the enemy). -raking kb. menggaruk, penggarukan."
rakish,ks. gagah. to wear o's hat at a r. angle memakai topinya miring dengan gagahnya.
rallied,lih  RALLY.
rallies,lih  RALLY.
rally,"kb. (j. -lies) 1 rapat umum. 2 Tenn.: permainan dengan pukulan yang bertubi-tubi/pukulan kembali-mengembalikan. -kkt. (rallied) mengumpulkan, mengerahkan. -kki. 1 bersatu, berkumpul. rallying point tempat berkumpul."
ram,"kb. 1 (sheep) biri-biri jantan. 2 (battering) alat pelantak. -kkt. (rammed) membenturkan (a barge, car)"
ramadan,"kb. Ramadan, Puasa."
ramble,"kb. pelancongan, pengembaraan. -kki. 1 berkeliling-keliling. 2 berbicara tak teratur. -rambling ks. melantur-lantur, bertele-tele."
rambler,kb. 1 pengembara. 2 (house) rumah yang tak bertingkat dan beratap rendah. 3 (flower) semacam bunga mawar yang pohonnya menjalar.
rambunctious,"ks. Inf.: suka ribut, kasar, liar dan tak dapat dikendalikan."
ramification,kb. percabangan.
ramifies,lih  RAMIFY.
ramify,kki. (ramified) bercabang-cabang.
ramp,"kb. 1 jalur yang melandai (of superhighway). 2 jalan melandai, lerengan (at airport)."
rampage,"kb. amukan. The river is on the r. Sungai itu menjadi buas. -kki. mengamuk, meluap."
rampant,ks. merajalela (of a disease). 2 menjadi(-jadi). Gambling is r. Penjudian menjadi-jadi.
rampart,"kb. kubu, benteng."
ramrod,kb. pelantak. straight as a r. tegak seperti patung.
ramshackle,"ks. bobrok, buruk."
ran,lih  RUN.
ranch,kb. 1 tempat pertanian yang luas berikut gedung-gedungnya. 2 peternakan. turkey r. peternakan kalkun.
rancher,kb. pengusaha peternakan.
rancid,"ks. tengik, anyir, perat."
rancor,"kb. benci, dendam."
random,"kb. at r. secara serampangan, dengan sembarangan. to bomb at r. membom secara membabi buta. -ks. 1 sembarangan, serampangan. r. plan rencana yang sembarangan. 2 tidak disengaja. r. error kesalahan yang tidak disengaja."
rang,lih  RING.
range,"kb. 1 jarak. firing r. jarak tembak. 2 tempat latihan (firing, golf). 3 (stove) kompor. 4 tingkat nada (of a voice). 5 jajaran, barisan. -kkt. menyusun. kki. bergerak, bergeser (of prices)."
ranger,kb. 1 For.: penjaga hutan. 2 (police) anggota pasukan keamanan.
rank,kb. 1 pangkat (in armed forces). 2 barisan.  3 Mil.: tingkat bawahan.  -kki. menduduki. -ranking kb. kedudukan. ks. terkemuka.
rankle,"kki. menyayat hati, melukai perasaan. The insult rankled Penghinaan itu mengganggu pikiran."
ransack,"kkt. merampok, menggedor."
ransom,kb. (uang) tebusan. to hold s.o. for r. menahan seseorang untuk mendapatkan uang tebusan. -kkt. menebus. to  r. o's soul from the devil membebaskan jiwanya dari setan.
rant,"kb. cakap besar/tinggi, kata-kata kasar/melambung, omong-omong kasar. -kki. bergembar-gembor, berteriak-teriak."
rap,"kb. ketokan (on a door).  2 dampratan (on the hand). 3 Sl.: hukuman.  4 Sl.: kesalahan. 5 Inf.: sedikit.  -kkt. (rapped) 1 memukul (the knuckles). 2 (criticize) mengecam, mengeritik. -kki.  1 mengetok (on a door, desk). 2 Sl.: memperbincangkan."
rapacious,"ks. suka merampok/menggarong, tamak, serakah."
rapacity,kb. kesenangan/nafsu merampok/menggarong.
rape,"kb. perkosaan. -kkt. memperkosa, mencabuli. r. (seed) oil minyak lobak."
rapid,"kb. rapids riam, aliran deras, penderasan (in a river). -ks. cepat, laju. rapid-fire, rapid-firing ks. secara cepat. -rapidly kk. dengan cepat."
rapidity,kb. kecepatan.
rapier,kb. pedang tipis dan tajam.
rapierlike,ks. tajam. r. wit otak yang tajam.
rapist,kb. pemerkosa.
rapport,kb. hubungan. to establish r. between... mengadakan hubungan antara....
rapporteur,kb. pelopor.
rapprochement,"kb. dekat-mendekati, persesuaian."
rapt,ks. 1 penuh. to sit in r. attention duduk dengan penuh perhatian. 2 asyik. r. in his task asyik dalam pekerjaannya.
rapture,kb. 1 rasa terpesona (of s.o.'s beauty). 2 kegairahan. 3 rasa gembira. to go into raptures over s.t. bergembira-ria akan sesuatu.
rapturous,ks. 1 yang membayangkan rasa terpesona. 2 yang membayangkan kegembiraan hati.
rare,"ks. 1 jarang. r. gem permata yang jarang didapat. 2 aneh, ganjil (of a disease). 3 setengah masak (of meat). 4 luar biasa (of talents). 5 tipis (of air). -rarely kk. jarang. I r. see them anymore Aku jarabg melihat mereka lagi."
rarebit,kb. lih  WELSH.
rarefaction,"kb. hal menipiskan. penjernihan, penghalusan."
rarefies,lih   RAREFY.
rarefy,"kkt. (rarefied) menipis(kan). menjernihkan, memurnikan.  rarefied atmosphere udara jernih, udara yang dijernihkan."
raring,ks. Inf.: penuh kegembiraan. The children were r. to go Anak-anak itu penuh kegembiraan akan pergi.
rarity,kb. (j. -ties) 1 hal yang jarang sekali. 2 S.S.T. yang aneh/yang jarang terdapat.
rascal,"kb. bangsat, bajingan. You r. !!  Bajingan kau !."
rash,"kb. 1 ruam (on face). 2 sejumlah, banyak. -ks. terburu-buru, kurang pikir, gegabah. -rashly kk. dengan terburu-buru, dengan kurang pikir, dengan gegabah."
rasher,kb. sepotong (of ham/bacon).
rashness,kb. keadaan tergesa-gesa.
