calculator,"kb. 1 mesin hitung.2 seorang yg menghitung, penghitung, tukang/juru kalkulasi."
calculus,"kb. hitungan, kalkulus."
caldron,CAULDRON
calendar,"kb. 1 kalendar, penanggalan, takwim. 2 (daftar) acara (di pengadilan, dlm Kongres).c. day 24 jam c. month satu bulan.c. year jangka waktu 365 atau 366 hari, tahun takwim."
calendrical,ks. yg berh.dgn kalendar.
calf,kb. (j. calves). 1 anak sapi. 2 betis.
calfskin,kb. kulit anak sapi.
caliber,"kb. 1 kaliber (bedil). 2 mutu.3 kecakapan, kemampuan, kaliber."
calibered,ks. berkaliber. small-calibered rifle bedil yg kalibernya/berkaliber kecil.
calibrate,"kkt. menyesuaikan, mengkaliberkan."
calibration,"kb. peneraan, pencocokan, pengujian, pertimbangan dgn ukuran dasar."
calico,"kb. belacu, kain mori mentah."
calif,negara bagian AS.
calipers,"kb., jangka lengkung."
calisthenics,"kb. gerak badan, gimnastik, (ber)senam."
calk,kkt. mendempul (windows).
call,"kb. 1 panggilan. 2 kunjungan. 3 teriak. 4 bunyi, kicauan.  -kkt. 1 memanggil. 2 menyebut. 3 mengadakan. 4 menilpon. 5 menamakan. 6 menganggap. 7 menghentikan. 8 kata. 9 membangunkan. 10 memutuskan. call-up kb. pengerahan. -calling kb. panggilan pekerjaan caller"
caller,kb. tamu.
calligrapher,kb. seorang yang bagus sekali tulisannya.
calligraphy,"kb. tulisan tangan yang  sangat elok, tulisan indah."
calliope,kb. semacam orgel yang dijalankan oleh mesin uap.
callous,ks. yang tidak mempunyai perasaan.
callousness,"kb. sifat tidak berperasaan, sifat berkulit tebal."
callow,ks. muda dan belum berpengalaman.
callus,"kb. risa, belulang."
calm,"kb. ketenangan, reda. -ks.  tenang, reda. -kkt. 1  menenangkan. 2 bereda.  -calmly  kk. dengan tenang, nguler kambang."
calmness,"kb. ketenangan, keredaan."
calomel,"kb. semacam obat pencahar, urus-urus."
caloric,ks. yang berhubungan dengan kalori. c. content jumlah kadar kalori.
"calorie, calory",kb. (j. -ries) kalori.
calumniate,kkt. memfitnah.
calumniation,kb. pemfitnahan.
calumny,kb. (j. -nies)  fitnah.
calve,kkt. melahirkan anak sapi.
calves,lih  CALF.
calypso,"kb., ks. kalipso. c. music musik kalipso"
calyx,kb. daun pelindung/kelopak (pada bunga).
cam,"kb. bubung(an), hubungan, sisir. c. whell roda sisir."
camaraderie,kb. persahabatan.
cambodia,kb. negeri  Kamboja.
cambodian,kb. 1 seorang Kamboja. 2 bahasa Kamboja.  -ks yang berhubungan dengan Kamboja.  C. literature Kesusasteraan Kamboja.
cambric,kb. kain katun halus (sekali).
came,lih  COME.
camel,"kb. 1 unta. 2 Ship.: tengki/drum berisi udara untuk mengangkat kapal yang tenggelam. camel's hair bulu unta, kamhar. c.-hair coat jas dari bulu unta."
camellia,kb. bunga kamelia.
cameo,kb. batu berharga yang diasah sehingga timbul dan latar belakangnya biasanya berwarna lain.
camera,"kb. alat potret, kamera, foto tustel. Camera prohibited Dilarang memotret."
cameraman,kb. (j. -men). juru potret/kamera.
camouflage,"kb. penyamaran, pengabuan mata.   c. clothing pakaian macan loreng. -kkt. menyamarkan, mengkamuflir."
campus,"kb. kampus, perkampungan pada perguruan tinggi."
camshaft,"kb. poros/batang dengan sisir dalam silinder mesin, poros nok."
can,"kb. 1 kaleng. 2 Sl.: penjara. 3 Sl.: kakus, kamar kecil. -kkt. (canned) 1 mengawetkan didalam kaleng. 2 Sl.: memecat. 3 Sl.: menghentikan. -kkb. (could) 1 dapat, bisa. 2 pandai. 3 boleh. 4 berhak. -canning kb. pengawetan, pengalengan."
can't,(cannot) tidak dapat. lih  CAN.
canada,kb. Kanada.
canadian,kb. She's a C. Ia seorang wanita bangsa Kanada. -ks. yang berhubungan dengan Kanada C. bacon daging panggang babi yang dikukus-kering.
canal,"kb. terusan, kanal. Suez  C. terusan Suez. C. Zone  Daerah Terusan."
canalization,"kb. 1 penyaluran, penerusan. 2 pembuatan terusan-terusan, kanalisasi."
canalize,"kkt. 1 mengalirkan, menyalurkan. 2 menggali terusan."
canape,kb. makanan kecil yang menyertai minuman-minuman.
canard,"kb. desas-desus, omong kosong, kabar angin, berita yang dibikin-bikin. kabar yang dibesar-besarkan."
canary,kb. (j. -ries) burung kenari. C. Islands Kepulauan Canary.
canasta,kb. semacam permainan kartu remi merangkaikan sedikitnya tujuh kartu.
cancan,kb. tari kankan.
cancel,"kkt. 1 membatalkan (an agreement, subscription). 2 mencap. 3 menghapuskan. to c. both parts of a fraction menghapuskan dua bagian pecahan."
cancellation,kb. 1 pembatalan. c. of an appointment pembatalan janji.  2 pencapan. C. of stamps must be done at the post office Mencap pembatalan perangko harus dikerjakan di kantor pos.
cancer,"kb. 1 (penyakit) kanker. 2 Zod.: C. (rasi) Sartan, Karkata."
cancerous,ks. yang bersifat penyakit kangker. He suffers from a c. condition Ia menderita penyakit yang bersifat kangker.
candelabrum,"kb. (j. -labra). tempat lilin yang bercabang, kandil."
candid,"ks. 1 terus terang, jujur, tulus ikhlas. He gave a c. reply to the questions Ia menjawab pertanyaan itu dengan terus terang. 2 bebas, tak sadar."
candidacy,kb. (j. -cies) pencalonan.
candidate,kb. calon. c. president calon untuk presiden
candied,lih  CANDY.
candle,kb. lilin.  c. power kekuatan lilin. -kkt. to c. eggs menguji telur dengan meneropong ke arah cahaya .
candleholder,kb. tempat lilin.
candlelight,kb. cahaya lilin. by c. dibawah cahaya lilin.
candlenut,kb. buah kemiri.
candlestick,kb. kandil.
candor,kb. keterusterangan. He  spoke with c. Ia berbicara terus terang.
candy,"kb. (j. -dies) gula-gula, manisan. -kkt. memberi gula pada, memaniskan, membuat manisan pada.. -candied ks. diberi gula. c. apples manisan apel."
cane,kb. 1 (stick) tongkat. 2 rotan. cane(-bottomed) chair  kursi (yang beralaskan) rotan. 3 memukul dengan tongkat. c. field kebun tebu. -caning kb. 1 (of a chair) merotan. 2 (of a child) memukul dengan tongkat.
canful,kb. sekaleng penuh. a c. of peas sekaleng penuh ercis.
canine,ks. anjing. c. trait ciri anjing. c. tooth gigi taring.
canister,canister
canker,"kb. 1 penyakit sariawan. c. sore bintil-bintil di mulut, sariawan. 2 kebusukan."
cannel,kb. c. coal batu arang yang membara dengan jernih.
cannery,kb. (j. -ries) pabrik pengalengan.
cannibal,kb. orang yang makan daging manusia.
cannibalism,kb. kebiasaan makan dagimg manusia.
cannibalize,kkt. mencopot  (onderdil mobil dsb.)
