unawares,kk. tak disangka-sangka/ diduga-duga. to take s.o. u. tidak diduga-duga oleh seseorang.
unbalanced,"ks. 1 tak sehat pikiran, terganggu jiwa. 2 tak cocok (of an account)."
unbearable,"ks. tak dapat ditahan, tiada terderita, tak tertahankan. -unbearably kk. tak tertahan. u. hot panas yang tak tertahan."
unbeatable,"ks. tak dapat dikalahkan, tak terkalahkan."
unbeaten,ks. 1 yang tak pernah kalah (team). 2 yang tak pernah dilewati (paths).
unbecoming,ks. 1 tak pantas (of manner). 2 tak menarik (of dress).
unbeknown,"ks. tanpa diketahui. U. to anyone, she... Tanpa diketahui seorangpun, ia ..."
unbelievable,"ks. bukan main, luar biasa. -unbelievably  kk. bukan main, luarbiasa. He is u. stingy Ia bukan main kikirnya."
unbeliever,"kb. seorang yang tak beriman, kafir."
unbelieving,ks. seakan-akan tak percaya.
unbend,kkt. (unbent) meluruskan ( a wire). -kki. menjadi rmah. -unbending ks. keras hati/kepala.
unbias(s)ed,"ks. sama tengah, tidak memihak, tanpa prasangka."
unbleached,ks. tak dikelantang/diputihkan.
unbolt,"kkt. membuka, melepaskan."
unborn,"ks. belum lahir (child, generations)."
unbosom,kkt.  membuka rahasianya sendiri.
unbound,ks. tidak dijilid (book).
unbounded,"ks. tak terbatas/ terhingga (strength, confidence)."
unbreakable,"ks. tak dapat dipecahkan, tahan pecah."
unbridled,"ks. tak terkendalikan/terkekang (horse, wrath)."
unbroken,ks. 1 tak putus-putus (string of victories). 2 tak putus-putus (dish). 3 terus-menerus (of sleep).
unbuckle,"kkt. melepaskan, membuka."
unburden,kkt. mencurahkan. to u. o's troubles to s.o. mencurahkan kesusahan-kesusahannya kepada seseorang.
unbusinesslike,ks.  tidak praktis.
unbutton,kkt. membuka kancing.
uncalled-for,ks. tidak beralasan/senonoh (remark).
uncanceled,ks. belum dicap/dipakai (of a stamp).
uncanny,"ks. 1 aneh, gaib (atmosphere, appearance). 2 luar biasa (ability)."
uncatalogued,ks. belum dimasukkan kedalam katalogus.
unceasing,ks. 1 tak henti-hentinya (of efforts). 2 terus-menerus (of rain).
uncertain,"ks. 1 ragu-ragu, bimbang. He is u. wheather he... Ia masih ragu-ragu apakah ia.... 3 tak menentu, berubah-ubah (of weather). 4 tak jelas, samar-samar (shape)."
uncertainty,kb. (j. -ties) ketidaktentuan.
unchain,"kkt. melepaskan (a dog, o's passions)."
unchallenged,"ks. tak terlawan, tak dapat dibandingi. to let s.o. pass u. membicarakan seseorang lalu tanpa diperiksa."
unchanged,"ks. tak berubah, tanpa perubahan."
unchanging,ks. tak berubah-ubah.
unchaperoned,ks. tanpa pengantar.
uncharitable,ks. tak mengenal belas kasihan.
uncharted,"ks. belum dipetakan (sea, island)."
unchecked,ks. tidak di cegah/dikendalikan.
unchristian,ks. tidak menurut ajaran Kristen.
uncivilized,"ks. tak beradab, biadab."
unclad,ks. 1 tak berpakaian. 2 dalam keadaan telanjang.
unclaimed,"ks. tak diminta/ditunutt (mail, baggage)."
unclasp,kkt. melepaskan.
unclassified,ks. tak bersifat rahasia (of a document).
uncle,kb. paman. Inf.: to cry u. mengaku/menyerah kalah.  U. Sam pemerintahan AS. U. Tom seorang negro yang tunduk kepada bangsa kulit putih.
unclean,"ks. kotor, tak bersih, najis."
unclear,"ks. tidak terang, belum jelas."
unclog,kkt. (unclogged) menghilangkan/membuang penyumbat (a drain).
unclothed,"ks. tak berpakaian, telanjang (body)."
uncluttered,"ks. rapi, teratur, bersih."
uncock,kkt. menurunkan  pelatuk.
uncoil,"kkt. menguraikan (a rope). -kki. mengorak, mengurai (of a snake)."
uncollected,ks. 1 belum ditarik/ditagih (of taxes). 2 belum diambil/dikumpulkan (of mail).
uncombed,"ks. tidak disisir, kusut (of hair)."
uncomfortable,ks. merasa tak enak. to have an u. feeling berperasaan gelisah/tidak tenang. This chair is u. Kursi ini tak enak diduduki. -uncomfortably kk. terasa tidak enak.  to be u. dressed memakai pakaian yang tidak menyenangkan.
uncommitted,"ks. tak terikat, netral."
uncommon,ks. luar biasa. -uncomonly kk. luarbiasa. u. skillful yang luar biasa kecakapannya.
uncommunicative,"ks. pendiam, tidak suka berbicara."
uncomplaining,ks. tak (suka) mengeluh.
uncomplimentary,ks. yang bersifat mencela/mengecam.
uncompromising,"ks. keras kepala, tak suka berkompromi."
unconcealed,ks. tak disembunyikan (dislike).
unconcerned,"ks. tak perduli, tak ambil pusing, lega dada."
unconditional,"ks. tak bersyarat, mutlak. u. surrender penyerahan tanpa syarat. -unconditionally kk. tanpa syarat."
unconfirmed,ks. belum pasti kebenarannya (of a rumor).
unconguerable,"ks. tak tertundukkan, tak kunjung padam (spirit)."
unconnected,"ks. tak bertalian, terlepas satu sama lain (of a problem)."
unconscionable,ks. 1 rendah budi (of a liar). 2 banyak sekali. an u. amount of snow salju yang banyak sekali.
unconscious,"kb. bawah sadar. -ks. 1 tak sadar. 2 tak sadarkan, pingsan (after an accident).  -unconsciously kk. dengan tak sadar, tanpa disadari."
unconsciousness,"kb. ketidaksadaran, keadaan pingsan."
unconstitutional,"ks. tak konstitusionil, in konstitusionil."
uncontaminated,"ks. bersih, tidak kotor, murni, tidak terjangkit."
uncontested,ks. tak ditentang/dilawan (election). an u. fact suatu kenyataan yang tak dapat dibantah.
uncontrollable,ks. tak dapat dikendalikan (temper).
uncontrolled,ks. tak terkendalikan (joy).
unconventional,"ks. tidak konvensionil, diluar peraturan atau kebiasaan."
unconvinced,ks. tidak percaya/yakin.
unconvincing,ks. tak meyakinkan.
uncooked,"ks. tak dimasak, mentah (food)."
uncooperative,ks. tak mau bekerja sama. enggan membantu.
uncoordinated,"ks. 1 tak teratur (in o's movements). 2 tak dikoordinir, tanpa koordinasi (of plans)."
uncork,kkt. membuka sumbat (a bottle).
uncorrected,ks. belum dikoreksi (of gallery proof). u. error kesalahan yang tidak diperbaiki.
uncorroborated,ks. belum passti kebenaranya (report).
uncounted,ks. tak terhitung jumlahnya. u. dead korban-korban yang tewas yang tak terhitung jumlahnya.
uncouple,kkt. melepaskan (dari sambungan).
uncouth,"ks. kasar, tak tahu adat."
uncouthness,"kb. kekasaran, sikap yang kasar/tanpa adat."
uncover,"kkt. 1 menemukan (irregulaities). 2 membuka kedok, membongkar (a plot). 3 membuka (a pan)."
uncritical,"ks. tanpa kritik, tidak biasa mengeluarkan kritik/kupasan."
uncrowned,"ks. tanpa tiara/mahkota, berkuasa tanpa dinobat menjadi raja (king)."
unction,kb. pemberian minyak suci. to administer extreme u. mengadakan upacara sembahyang dengan memakai minyak-minyakan oleh pendeta katolik untuk orang yang sedang sekarat.
unctuous,"ks. bermanis-manis, pura-pura manis, pandai mengambil hati orang."
uncultivated,ks. 1 tak dikerjakan (farm). 2 tak terdidik (mind).
uncultured,ks. tak beradab/berkebudayaan.
uncurbed,ks. tak terkendalikan.
uncurl,"kkt. meluruskan, membuka (a ribbon)."
uncut,"ks. 1 belum dipangkas/dipotong (lawn, book). 2 yang belum diasah (of a diamond)."
undamaged,"ks. tidak rusak, utuh."
undated,ks. tak bertanggal
undaunted,"ks. tak takut/gentar, berani."
undecided,"ks. ragu-ragu, bimbang. Iam u. whether to go or stay Aku masih bimbang apakah akan pergi atau tidak."
undefeated,"ks. tak terkalahkan, tak pernah kalah (team)."
undefiled,"ks. bersih, murni, tidak kotor, tanpa cela."
undefined,ks. 1 tak diterangkan artinya (of a word). 2 tak ditentukan batas-batasnya (of premises).
undeliverable,ks. tidak dapat disampaikan (of mail).
undelivered,ks. tidak disampaikan/dipasrahkan/dileper (of a letter).
undemanding,"ks. tak berat, enteng, ringan (work)."
undemocratic,ks. tidak demokratis.
undemonstrative,ks. tak (suka) memperlihatkan perasaan memendam rasa.
undeniable,ks. tak dapat disangkal. -undeniably kk. tak dapat disangkal
under,"ks. bawah. -kd. 1 dibawah. 2 kebawah, kedalam. 3 menurut. 4 kurang dari. 5 dengan. 6 pada. 7 dalam."
underage,ks. masih dibawah umur.
underarm,"kb. ketiak, kelek. u. deodorant minyak wangi untuk ketiak. u. perspiration keringat ketiak."
underbelly,kb. (j. -lies) 1 perut (bagian bawah). 2 bagian lemah.
underbid,kkt. (underbid) menawarkan harga yang lebih rendah daripada. -kki. membuat tawaran yang terlalu rendah.
underbrush,"kb. belukar, semak-semak."
undercarriage,kb. bagian bawah (of plane).
undercharge,kkt. meminta membayar kurang daripada harga.
underclassman,kb. (j. -men) mahasiswa tingkat prasarjana.
underclothes,"kb., j. pakaian dalam."
underclothing,kb. pakaian dalam.
undercoat,kb. lapisan bawah/dasar (of paint).
undercover,"ks. rahasia, menyamar. u. agent polisi/agen rahasia."
undercurrent,kb. 1 aliran dalam (of a stream). 2 arus yang terpendam. u. of despair arus rasa putus asa yang terpendam.
undercut,kkt. (undercut) menjual dengan harga yang lebih rendah.
underdeveloped,"ks. kurang maju, belum berkembang. u.  country negara yang masih terbelakang."
underdog,"kb. seorang atau  mereka yang tertindas, orang sial.  to roat for the u. membantu pihak yang lemah."
underdone,ks. kurang masak/matang.
underemployed,kb. tenaga kerja yang setengah menganggur.
underemployment,kb. kekuranganan pekerjaan.
underestimate,"kkt. menaksir  terlalu rendah, meremehkan."
underfed,lih   UNDERFEED.
underfeed,kkt. (underfed) kurang memberi makanan. to look underfed nampaknya kurang diberi makanan.
underfoot,kk. menjadi penghalang.
undergarment,kb. pekaian dalam.
undergo,"kkt. (underwent, undergone) 1 menjalani (an operation, repairs). 2 menjalani, melalui, mengalami (hardship)."
undergone,lih   UNDERGO.
undergraduate,kb. mahasiswa yang belum mendapat gelar. u. education pendidikan tingkat  prasarjana.
underground,kb. bawah tanah. u. movement gerakan dibawah tanah. -kk. dibawah tanah. to work u. bekerja dibawah tanah. to go u. menyembunyikan diri.
undergrowth,"kb. belukar, semak-semak."
underhand,kk. 1 dengan ayunan rendah. to throw u. melempar dengan ayunan rendah. 2 dengan curang/licik.
underhanded,"ks. licik, curang."
underlain,lih   UNDERLIE.
underlay,lih.  UNDERLIE.
underlie,"kkt. (underlay, underlain) mendasari. -underlying ks. pokok, yang  mendasari.  u. reason alasan yang pokok, pokok yang mendasari."
underline,kkt. 1 menggaris-bawahi (a word). 2 menekankan (an objection). -underlining kb. lapisan dalam.
underling,kb. (orang) bawahan.
underlying,lih   UNDERLIE.
undermine,"kkt. 1 menggangsir, menggali (a foundation). 2 merusak, meruntuhkan (the good work of s.o.). 3 mengurangi (o's health)."
underneath,kd. dibawah. u. a book dibawah sebuah buku. from u. a bush dari bawah semak. -kk. disebelah bawah/dalam.
undernourished,ks. kurang (diberi) makan.
underpaid,ks. dibayar kurang. He is woefully u. Gajinya sedikit sekali.
underpants,"kb., j. celana dalam/kolor."
underpass,kb. jalan melintang dibawah jalan lain.
underpinning,kb. tiang pondasi/penyokong.
underpopulated,ks. berpenduduk jarang. u. area daerah yang kurang penduduknya.
underprivileged,"ks. serba kekurangan, kurang  mampu."
underrate,"kkt. memandang rendah, meremehkan."
underscore,"kkt. 1 menggaris-bawahi. 2 (to stress) menekankan , menegaskan."
undersea,ks. dibawah (permukaan) laut.  u. exploration penyelidikan dibawah laut.  -underseas kk. menyelam kedalam laut.
undersecretary,"kb. (j. -ries) wakil menteri, mentri muda. U. of Commerce Menteri Muda Perdagangan."
undersell,kkt. (undersold) menjual lebih murah dari.
undershirt,kb. baju kaos/dalam.
undershoot,kkt. (undershot) menembak terlalu rendah dari (a target). Av.: to u. the runway terbang terlalu rendah mengenai landasan.
undershot,lih   UNDERSHOOT.
underside,kb. bagian/permukaan bawah.
undersigned,kb. yang bertanda tangan (dibawah).
undersize(d),ks. berukuran terlalu kecil.
underslung,ks. menggantung (dibawah sumbu) (of a car).
undersold,lih   UNDERSELL.
understaffed,ks. kekurangan tenaga.
understand,"kkt. (understood) 1 mengerti, paham. 2 memaksud(kan). 3 mengenal (children). -kki. 1 mengerti. 2 mengetahui. 3  mengetahui, menangkap. 4 mendengar. -understanding kb. pengertian."
understandable,ks. dapat dimengerti. -understandably kk. dapat dimengerti. He was u. angry at her Dapat dimengerti bahwa ia marah kepadanya.
understate,"kkt. 1 mengecilkan, menganggap (a matter, the case). 2 mengatakan kurang dari sebenarnya.  to u. o's age mengatakan kurang dari umur yang sebenarnya."
understatement,kb. keterangan yang mengecilkan sesuatu  persoalan.
understood,lih   UNDERSTAND.
understudy,"kb. (j. -dies) pengganti pelaku, pemain pengganti."
undertake,"kkt. (undertook, undertaken) 1 menjalankan, melakukan (a job). 2 mengerjakan. 3 berusaha.  -undertaking kb. 1 perbuatan,  usaha. 2 pengusahaan. 3 perusahaan pemakaman."
undertaken,lih   UNDERTAKE.
undertaker,kb. seorang yang mengurus pemakaman.
underthings,"kb., j. pakaian dalam."
undertone,kb. suara rendah/lunak. to talk in an u. bicara dengan suara lunak.
undertook,lih   UNDERTAKE.
undertow,kb. arus bawah (yang bertentangan arahnya dengan arus permukaan).
underwater,ks. di dalam air. u. demolition team regu perusak di dalam air.
underway,kk. 1 sedang berlangsung (of construction). 2 berlayar (of a ship).
underwear,kb. pakaian dalam.
underweight,"ks. 1 berat terlalu rendah, terlalu ringan. 2 hangat (of merchandise)."
underwent,lih   UNDERGO.
underworld,kb. 1 neraka. 2 dunia penjahat.
underwrite,"kkt. (underwrote, underwritten) 1 mempertanggungkan, mengasuransikan. 2 menanggung (s.o's education)."
underwriter,kb. penanggung (asuransi).
underwritten,lih  UNDERWRITE.
underwrote,lih   UNDERWRITE.
undeserved,ks. tidak semestinya diberikan (of punishment).
undeserving,ks. tak pantas mendapat.
undesirable,"ks. 1 tak menyenangkan, jahat (of person). 2 tak diingini (of effect)."
undetected,ks. tanpa diketahui. to pass by u. lewat tanpa diketahui.
undetermined,ks. tak dapat ditentukan. fire of u. origin kebakaran yang tak dapat dipastikan darimana asalnya.
undeveloped,ks. belum maju/berkembang. u. industry  industri yang belum maju. u. land tanah yang belum dikerjakan.
undid,lih   UNDO.
undies,"kb., j. Inf.: pakaian dalam wanita."
undigested,ks. belum dicernakan.
undignified,"ks. kurang sopan, tidak pantas. in an u. manner dengan cara yang kurang terhormat."
undiplomatic,"ks. tidak diplomatik, kurang bijaksana."
undisciplined,"ks. tak disiplin/tertib (child, behavior)."
undisguised,"ks. tanpa tedeng aling-aling, tanpa disembunyikan, terang-terangan. to exhibit u. pleasure memperlihatkan kegembiraan tanpa disembunyikan."
undismayed,ks. tidak takut.
undisputed,ks. tak perlu dipersoalkan lagi (champion).
undisturbed,ks. tak terganggu.
undivided,"ks. penuh, sepenuhnya. Give me u. attention Berikanlah perhatianmu yang sepenuhnya kepadaku."
undo,"kkt. (undid, undone) 1 melepaskan, membuka (a knot). 2 membuka (o's jacket, a package). 3 merusak.  -undone ks. terlepas. -undoing kb. keruntuhan, kehancuran."
undock,kkt. melepaskan dari galangan.
undone,lih  UNDO.
undoubtedly,kk. niscaya. He's u. right Pastilah ia benar.
undraped,"ks. tak berpakaian, telanjang."
undreamed-of,ks. tak dimimpi-mimpikan (riches).
undress,kb. keadaan telanjang. -kkt. menanggalkan (s.o.). -kki. membuka / menanggalkan pakaian. -undressed ks. dilepaskan bajunya.
undue,"ks. tak pantas, tak semestinya. (pressure, optimism)."
undulate,kki. berombak-ombak. -undulating ks. berombak-ombak.
undulation,kb. gerak mengombak/menggelombang.
unduly,kk. terlalu. We were not u. alarmed at Kami tidaklah terlalu terkejut oleh.
undying,"ks. abadi, kekal (love)."
uneaconomical,"ks. tidak ekonomis, membuang-buang."
unearned,unearned
unearth,"kkt. menggali, menemukan dengan panggalian."
unearthly,"ks. 1 aneh, yang menakutkan (of appearance). 2 tak wajar.  5 a.m. is an u. hour to get up Jam 5 pagi adalah waktu yang tak wajar untuk bangun."
uneasiness,"kb. rasa gelisah/khawatir, kegelisahan."
uneasy,"ks. gelisah, kuatir. I'm u. about their safety Aku merasa gelisah akan keselamatan mereka. 2 tak tenang (of sleep, peace)."
uneaten,ks. belum dimakan (food).
unedited,"ks. belum diperiksa (manuscript, speech)."
uneducated,ks. tak berpendidikan.
unemotional,ks. tak berperasaan.
unemployable,ks. tidak dipekerjakan.
unemployed,"kb. the u. para penganggur. -ks. yang menganggur, tunakarya. He is u. Ia mengganggur."
unemployment,"kb. pengangguran, ketunakaryaan. u. insurance  pertanggungan terhadap pengangguran."
unencumbered,ks. tak dibebani. u. by debts tak dibebani  hutang-hutang.
unending,ks. tidak ada hentinya. u. stream of customers arus pembeli yang tak ada hentinya.
unenforceable,"ks. tak dapat dilaksanakan/dijalankan (of law, ordinance)."
unenterprising,ks. tak suka berusaha (of a person).
unenthusiastic,ks. tak tertarik (about kepada).
unenviable,ks. yang tak menimbulkan iri hati. to have an u. record of failures mengalami serentetan kegagalan yang tak menimbulkan iri hati.
unequal,ks. 1 tak sama. 2 tak seimbang. 3 tidak memadai/mencukupi.
unequaled,ks. tiada bandingnya/taranya. man of u. skill orang yang trampil tiada bandingnya.
unequivocal,"ks. tegas, tak ragu-ragu. -unequivocal kk. dengan terang/tegas, tanpa ragu-ragu."
unerring,"ks. 1 tepat (of aim). 2 tak pernah salah, selalu tepat (of instinct). 3 tak pernah menyimpang (of precision)."
"unesco, unesco, u.n.e.s.c.o.","[United Nations Educational, Scientific and Cultural Organization] kb. UNESCO."
unessential,ks. tidak perlu begitu.
unethical,"ks. tak pantas, tercela."
uneven,"ks. 1 tak rata (of a surface). 2 tak seimbang (of a contest). 3 tak genap, ganjil (of a number). unevenly kk. tidak samarata."
unevenness,kb. 1 keadaan tidak rata (of a surface). 2 keadaan rtidak samarata (of contest).
uneventful,ks. tak banyak peristiwanya
unexcelled,"ks. tak terkalahkan, tak pernah dikalahkan."
unexciting,"ks. tanpa kegirangan/semangat, tanpa kegairahan hidup. to lead an u.  life hidup tanpa kegembiraan."
unexpected,ks. tak diduga-duga/disangka-sangka (visit). -unexpectedly kk. dengan tak diduga-duga.
unexpired,"ks. belum habis waktunya (term, lease)."
unexplained,ks. tak diterangkan. for some u. reason karena sesuatu alasan yang tak dijelaskan.
unexploded,ks. belum meledak (shell).
unexplored,ks. belum diselidiki (cave).
unexpurgated,"ks. yang belum dibersihkan, yang sempurna (edition)."
unfailing,"ks. 1 tak habis-habisnya/putus-putus (help). 2 tak kunjung padam (hope). 3 yang terus-terusan, tak pernah terhenti (of water supply). 4 pasti (of proof)."
unfair,ks. 1 secara tak wajar. to take u. advantage of menarik keuntungan secara tak wajar dari. 2 curang. u. trick muslihat curang. -unfairly kk. tanpa keadilan.
unfaithful,"ks. tak setia, serong (of a spouse) to be u. to o's wife tidak setia terhadap istrinya."
unfaithfulness,"kb. ketidaksetiaan, keserongan."
unfamiliar,ks. 1 tak biasa/lazim (of a sight). 2 tidak kenal (of a face).  to be u. with Latin tak pandai/mengetahui bahasa Latin.
unfashionable,ks. tidak menurut mode.
unfasten,kkt. membuka.
unfathomable,ks. tak dapat diduga.
unfavorable,ks. tak baik/menguntungkan.
unfettered,ks. tak terkekang.
unfinished,ks. 1 belum dipolitur (of furniture). 2 belum selesai. u. business pekerjaan yang belum selesai.
unfit,ks. tak cakap (for a task). 2 tak pantas/layak. u. for human use tidak layak untuk dipakai manusia.
unfitted,ks. tidak pantas/cocok (for untuk).
unflagging,"ks. tak kunjung padam, tak putus-putus. u. encouragement dorongan semangat yang tak kunjung padam."
unflappable,ks. Inf.: tak dapat diganggu/terganggu.
unflattering,ks. 1 tak enak (didengar) (of a statement).  2 tak menyenangkan.
unflinching,"ks. tetap tabah, pantang mundur."
unfold,"kkt. 1 membuka (a napkin). 2 membuka, membantangkan (a blanket). -kki. 1 terhampar, terbentang (of a view). 2 berkembang (of a bud)."
unforeseen,"ks. tak terduga, yang tak dapat diduga. (of  circumstances, expenditures)."
unforgettable,ks. tak dapat dilupakan.
unforgivable,"ks. tak dapat diampuni, tak berampun."
unforgiving,ks. tak mau/bersedia mengampuni.
unfortunate,"kb. orang yang nasibnya sial. -ks. 1 sungguh sial (of an accident). 2 yang patut disayangkan (statement). -unfortunately kk. sayang, sial sekali/benar."
unfounded,ks. tak berdasar (of a rumor).
unfriendliness,"kb. kemasaman, sifat tidak ramah, sifat permusuhan/seteru."
unfriendly,ks. tak (pe)ramah.
unfrock,kkt. memecat dari jabatan pendeta.
unfulfilled,ks. tak dipenuhi/ditepati (of a promise).
unfurl,"kkt. membabarkan, membentangkan (a flag)."
unfurnished,"ks. tak berperabot, tak ada perkakas rumah tangga (of an apartment)."
ungainly,"ks. kaku, canggung."
ungodly,"ks. tak beriman. 2 Inf.: yang amat mengganggu, yang amat menjengkelkan (noise). 3 Inf.: tak keruan. 4 Inf.: keterlaluan, luar biasa, gila-gilaan (of price)."
ungovernable,"ks. tak terkendalikan, tak dapat dicegah (rage)."
ungraceful,"ks. tak lincah/gemulai/luwes, kaku."
ungracious,"ks. tak sopan/halus, kasar (of a remark)."
ungrammatical,ks. tak menurut ilmu tatabahasa.
ungrateful,ks. tak berterima kasih (for atas).
ungrudging,"ks. ramah, sukarela, spontan (of praise). -ungrudgingly kk. dengan ramah/sukarela/spontan."
unguarded,ks. tak dijaga (of a railway crossing). 2 lengah. in an u. moment pada saat lengah.
unguent,"kb. salep, obat luaran untuk luka-luka dsb."
unguote,lih  QUOTE.
unhampered,ks. tak dirintangi.
unhappiness,kb. ketidakbahagiaan.
unhappy,"ks. 1 tak bahagia. 2 tak tepat. u. choice pilihan yang disayangkan. -unhappily kk. 1 tak bahagia. 2 sayangnya, sialnya."
unharmed,ks. tanpa (menderita) luka-luka.
unharness,"kkt. melepaskan (a horse, energy)."
unhealthy,"ks. 1 tak sehat (person, climate, area). 2 yang tidak sehat (complexion)."
unheard-of,ks. 1 belum dikenal. 2 tak pernah kejadian. Such a thing is u. Hal demikian belum pernah terjadi. 3 keterlaluan (of price).
unheated,"ks. tak dipanasi, tanpa pemanasan."
unhesitatingly,"kk. dengan tak ragu-ragu, tanpa ragu-ragu."
unhindered,ks. dengan tak dirintangi.
unhinge,kkt. 1 melepaskan dari engsel (a door). 2 menggusarkan (o's mind).
unhitch,kkt. melepaskan dari pasangan.
unholy,ks. Inf.: keterlaluan (of price).
unhook,kkt. melepas kaitan.
unhoped-for,ks. tak diharap-harap.
