natural,"kb. kelaziman, kebiasaan. -ks. 1 alam. 2 alamiah. 3 dasar. 4 wajar (death, right). n. manner tingkah laku yang tidak dibuat-buat. natural-born ks. dilahirkan dengan bakat. -naturally kk. 1 tentu saja. 2 asli. n. curly lahir keriting rambut yang asli."
naturalist,kb. penyelidik alam.
naturalization,"kb. naturalisasi, pewarganegaraan."
naturalize,"kkt. memperwarganegarakan, menaturalisasikan. naturalized citizen warganegara (asing) yang telah menerima kewraganegaraan."
naturalness,"kb. kewajaran, sifat yang bersahaja, lugunya."
nature,kb. 1 sifat (of a problem). 2 alam(raya). 3 sifat-dasar. by n. pada dasarnya.
naught,kb. =  NOUGHT.
naughtiness,naughtiness
naughty,ks. nakal. -naughtily kk. dengan nakalnya.
nausea,"kb. muak, kemuakan."
nauseate,kkt. memuakkan. -nauseating ks. yang memuakkan.
nauseous,ks. memuakkan.
nautical,"ks. yang berhubungan dengan laut, nautika. n. chart peta laut."
naval,ks. yang berhubungan dengan laut. n. academy akademi angkatan laut.
nave,kb. bagian tengah dari ruang gereja.
navel,"kb. pusat, puser."
navigable,ks. 1 dapat dilayari (of a river). 2 dapat dikemudikan (of a ship).
navigate,kkt. melayari. -kki. mengemudikan.
navigation,"kb. ilmu pelayaran/bahari, navigasi.  inland n. pelayaran dalam negeri."
navigational,ks. yang berhubungan dengan pelayaran. n. aids alat-alat pembantu navigasi.
navigator,"kb. pengemudi kapal, muallim, ahli navigasi."
navy,kb. (j. -vies) angkatan laut. n. blue biru laut. n. yard penataran AL.
nay,kb. suara tidak setuju.
nbc,[National Broadcasting Company] Maskapai Penyiaran Nasional.
ne'er,=  NEVER.  ne'er-do-well kb. orang yang gagal dalam segala-galanya.
neap,ks. n. tide air perbani.
near,"ks. dekat. -kk. to get n. mendekati. to come n. mendekati. -kd. dekat. -kkt. mendekati. -kki. mendekat, menjelang. n. miss hampir kena. near-sighted ks. mata ayam. -nearly kk. hampir."
nearby,ks. dekat. n. area daerah dekat. -kk. dekat. to live n. tinggal dekat. -kd. dekat. to live n. the park tinggal dekat taman.
nearness,kb. dekatnya.
neat,ks. 1  rapi. n. job pekerjaan yang rapi. 2 murni. n. gin sopi murni. -neatly kk. dengan rapi. to be n. dressed berpakaian rapi.
neatness,kb. 1 kerapian. 2 kebersihan.
