passage,"kb. 1 jalan lintasan, gang. 2 tempat di kapal (terbang). 3 bagian (in a book). 4 penerimaan. 5 perjalanan  6 karcis naik kapal."
passageway,"kb. gang, jalan terusan."
passe,ks. ketinggalan jaman.
passenger,kb. penumpang. p. car. mobil penumpang. p. ship kapal penumpang.
passer,kb. pelempar (of a ball). p. of a bad check penarik cek kosong.
passer-by,kb. (j. passers-by) orang yang lewat/lalu.
passion,"kb. 1 nafsu, keinginan besar. to have a p. for work bernafsu bekerja. 2 kegemaran (for pada)."
passionate,"ks. bernafsu, penuh gairah. - passionately kk. dengan nafsu."
passive,"ks. 1 pasif, tidak giat (of a person). 2 Gram.: pasif (of a verb). -passively kk. dengan pasip."
passiveness,"kb. ketidakpedulian, kepasifan."
passivity,kb. =  PASSIVENES.
passkey,kb. kunci maling.
passover,kb. perayaan Paskah kaum Yahudi.
passport,kb. 1 paspor. p. photo pasfoto. 2 kunci (to happiness).
password,kb. kata tegoran.
past,kb. masa lalu. -ks. 1 bekas. 2 lewat. 3 lalu.  p. participle bentuk katakerja yang menunjukkan bahwa sesuatu pekerjaan sudah dilakukan. p. tense bentuk katakerja yang menyatakan bahwa pekerjaan telah terjadi pada waktu yang lalu.
paste,"kb. perekat, lem. -kkt. 1 melekatkan, merekatkan, menempelkan (in didalam). 2 Sl.: meninju. -Sl.: pasting kb. pukulan."
pasteboard,"kb. papan pengumuman, papan penempelan berita-berita."
pastel,"ks. pastel, kapur berwarna. p. color warna pastel."
pasteurize,kkt. memberantas kuman-kuman penyakit dengan memanaskan hingga 70C.
pastime,"kb. hiburan, pelengah waktu, rekreasi, perlengah hati/waktu."
pastor,kb. pendeta.
pastoral,ks. 1 yang berkaitan dengan pendeta.  2 yang berkaitan dengan penghidupan pengembalaan atau dengan pedusunan.
pastrami,kb. daging sapi bagian bahu yang diasap.
pastry,kb. (j. -ries) kue kering. p. shop toko kue-kue.
pasture,"kb. padang rumput. -kki. membiarkan makan rumput, menggembalakan."
pastureland,kb. padang rumput.
pasty,ks. 1 pucat (of complexion). 2 seperti bubur.
pat,"kb. 1 tepukan. 2 ulasan. -ks. tepat, cocok, sepadan. -kkt. (patted) menepuk (on the back, cheek)."
patch,"kb. 1 Auto.: tambalan. 2 potongan kecil (over an eye). 3 bidang kecil tanah. 4 potong. -kkt. menambal, menempeli. patch-up ks. seada-adanya. p. up job pekerjaan/ tambalsulam seada-adanya."
patchwork,kb. 1 penjahitan kain perca. 2 kain tambal seribu. 3 potongan kecil-kecil 4 campur aduk.
patchy,"ks. setengah-setengah, tidak selesai/lengkap/sempurna."
pate,kb. kepala. his bald p. kepalanya yang botak.
patent,"kb. paten. -ks. terang, jelas, nyata. -kkt. mendapat paten untuk."
paternal,ks. pihak ayah. p. grandfather kakek dari pihak ayah.
paternalism,kb. bapakisme.
paternalistic,ks. kebapak-bapakan.
paternity,"kb. ayah, hal berbapak."
path,kb. 1 (garden) jalan kecil. 2 garis edar (of a satellite).
pathetic,"ks. menyedihkan, sedih, pedih."
pathfinder,"kb. pandu, pramuka."
